title,doi
"Self-medication practice among pregnant and postpartum women attending the regional hospital center of Souss Massa, Morocco: a cross-sectional study",https://doi.org/10.3389/fphar.2023.1233678
Association of low vitamin D level and full-term early-onset neonatal sepsis; a case-control study,https://doi.org/10.1186/s13052-024-01665-2
"IMPACTS OF PROBIOTICS WITH OR WITHOUT ORGANIC ACIDS AS DIETARY SUPPLEMENTS ON GROWTH PERFORMANCE, CARCASS QUALITY, DIGESTIBILITY, INTESTINAL DEVELOPMENT, AND GUT MICROBIOTA OF BROILER CHICKS",https://doi.org/10.56369/tsaes.4693
The Immunohistochemical expressions and diagnostic values of E-cadherin and β-Catenin in suspected cervical lesion or cervical cancer,https://doi.org/10.58614/jahsm3121
Quality of Life in Ugandan Children and Young Adults After Surgery for Congenital Heart Disease: Mixed Methods Approach,https://doi.org/10.5334/gh.1320
Complementation Test of Draft Oxen in Dry Season with Harvest Residues in the Cotton Zone in Northwestern Benin,https://doi.org/10.9734/ajravs/2021/v4i1120
EFFECTS OF BILATERAL SPHENOPALATINE GANGLION BLOCK IN FUNCTIONAL ENDOSCOPIC SINUS SURGERY UNDER GENERAL ANESTHESIA,https://doi.org/10.21608/amj.2020.110426
Implication of Mode of Consumption of Allium cepa L. (Onion) on Lipoglycemic and Anthropometric Impacts in Diabetic Rats: A Function of Choice,https://doi.org/10.19080/crdoj.2021.15.555903
"Employees’ Resilience, Organizational Culture and Sustainable Performance of Tertiary Hospitals in Oyo State, Nigeria",https://doi.org/10.26668/businessreview/2023.v8i11.3350
Genetic diversity within African tomato using next generation sequencing,https://doi.org/10.1017/s1479262117000314
"Effect of Nutrition Education Intervention on Anaemia Among Children aged 6 to 59 Months in Pastoralist and Agro-Pastoralist Community of Somali Region, Eastern Ethiopia: Community Based Case Control Study",https://doi.org/10.21203/rs.3.rs-1069966/v1
Financial and Economic Evaluation of Cultivar Barley in The Southern Red Sea Governorate,https://doi.org/10.21608/nvjas.2021.93676.1002
Growth Performance and Reproduction Control of Oreochromis niloticus Fed Calotropis procera (Giant Milk) Leaf Meal as Fertility Inhibitor,https://doi.org/10.3923/pjn.2023.95.102
Wastes from Fruits and Vegetables Processing Industry for Value-Added Products,https://doi.org/10.1007/978-3-031-48143-7_7
"CHANGES IN BIOCHEMICAL FACTORS, INFLAMMATORY MEDIATORS AND PROTHROMBOTIC ACUTE PHASE PROTEINS IN PATIENTS WITH TYPE 2 DIABETES MELLITUS ON 12 MONTHS OF DIETARY MODIFICATION",https://doi.org/10.15562/diabesity.2020.70
Gender Related Issues and Ecosystem Service Utilization Within the Volta Basin: Field Level Qualitative Experiences,https://doi.org/10.11648/j.ijaas.20230901.13
The Vigango Affair: The Enterprise of Repatriating Mijikenda Memorial Figures to Kenya,https://doi.org/10.1162/afar_a_00403
Utilization from lemongrass and red sorghum bran as natural antioxidant and alternative for fat to improving quality and oxidative stability of beef burger,https://doi.org/10.21608/ajbs.2018.65274
"Call for emergency action to limit global temperature increases, restore biodiversity, and protect health",https://doi.org/10.1016/j.lanwpc.2021.100274
Non-alcoholic Fatty Liver and Vitamin D Levels in Extremely Obese Individuals: A Case–Control Study,https://doi.org/10.3889/oamjms.2021.5976
"Evaluation of Comprehensive Emergency Management of Obstetric and Newborn Care Program Implementation at University of Gondar Comprehensive Specialized Hospital, Northwest Ethiopia: A Case Study Design",https://doi.org/10.21203/rs.3.rs-812286/v1
Plant Nutrient Quality Promotes Survival and Reproductive Fitness of the Dengue Vector Aedes Aegypti,https://doi.org/10.21203/rs.3.rs-47914/v1
Plant nutrient quality impact survival and reproductive fitness of the dengue vector Aedes aegypti,https://doi.org/10.21203/rs.3.rs-47914/v2
Development of A Mobile Unit for The Manufacture of Non-Conventional Feed تطوير وحدة متنقلة لتصنيع الأعلاف غير التقليدية,https://doi.org/10.21608/jalexu.2021.193629
Dietary behavior of obese pregnant women attending an antenatal clinic at El Manial University Hospital,https://doi.org/10.4103/enj.enj_23_22
"Effet de fumier composté de bouse de vaches, d’excréments de moutons, de fiente de volailles (poulets et pigeons), de pailles mortes et de résidus de boisson locale « Bilibili » sur les paramètres agromorphologiques de Piment (&lt;i&gt;Capsicum annuum&lt;/i&gt; L.) c",https://doi.org/10.4314/rafea.v6i4.8
Breeders’ Perception of the Risks of the Climate Change Effects on Livestock and ways to confront it in Assiut Governorate,https://doi.org/10.21608/mgiz.2024.354819
Meta-analysis on the entomological effects of differentially treated ITNs in a multi-site experimental hut study in sub-Saharan Africa,https://doi.org/10.21203/rs.3.rs-4304953/v1
Comparative study between intrathecal dexmedetomidine and intrathecal magnesium sulfate for the prevention of post-spinal anaesthesia shivering in uroscopic surgery. (RCT),https://doi.org/10.21203/rs.2.41/v5
"Effects of dietary Lasia spinosa Thw. powder supplementation on growth performance, blood metabolites, antioxidant status, intestinal morphology, and cecal microbiome in Chinese yellow-feathered broilers",https://doi.org/10.21203/rs.3.rs-710808/v1
Abundance and community structure of birds breeding in Kalahari woodland used as rangeland,https://doi.org/10.32800/amz.2020.18.0101
Outcomes of a food voucher program and factors associated with the recovery rate of children with moderate acute malnutrition in Far North Cameroon,https://doi.org/10.1186/s41043-023-00379-1
"Efficacy of Indigenous Alcoholic Beverage, Areki, Against Ticks on Cattle in Woldia Area of Ethiopia",https://doi.org/10.21203/rs.3.rs-950237/v1
"Olive cake reduces blood pressure, oxidative stress, aortic endothelial dysfunction and vascular remodeling, in dexamethasone-induced hypertensive rats",https://doi.org/10.3233/mnm-220001
Das proporções à proporcionalidade: o impacto crucial ou hegemonia da regra de três,https://doi.org/10.23925/1983-3156.2021v23i1p769-809
,https://doi.org/10.22225/seas.7.2
Genome-wide identification and expression analysis of autophagy genes in cucumber,https://doi.org/10.21203/rs.3.rs-359244/v1
Changes in livelihood strategies and animal husbandry practices of pastoralists in the sub-humid zone of West Africa,https://doi.org/10.5897/ajar2019.13878
"Spatiotemporal characteristics of smallholder milk production under changing climate: A case of Nandi County, Kenya",https://doi.org/10.37425/eajsti.v3i1.315
HAEMATOLOGICAL AND SERUM BIOCHEMICAL PARAMETERS OF BROILER CHICKENS FED DIFFERENT CEREAL GRAIN BY-PRODUCTS,https://doi.org/10.33003/jaat.2022.0801.081
Demonstration of Urea Treatment Technology in Selected Kebeles of the Western Zone of Tigray,https://doi.org/10.38177/ajast.2023.7406
Pandemic Vaccine Trials in Low- and Middle-Income Countries and Global Health Security,https://doi.org/10.1001/jamanetworkopen.2021.34455
A homozygosity-based investigation of the South African feral Tankwa goat population,https://doi.org/10.1016/j.smallrumres.2023.107086
Uitdagings en implikasies vir die implementering van selfgerigte leer tydens Covid-19 Challenges and implications for the implementation of self-directed learning during Covid-19,https://doi.org/10.17159/2224-7912/2022/v62n1a8
"Real-world data (RWD) and patients reported outcomes (PRO) in breast cancer (BC): Physical, emotional side effects (S/E), financial toxicity (FT), and complementary usage (CM) relations.",https://doi.org/10.1200/jco.2019.37.15_suppl.e18060
The Protective Effect of Eggplant Fruits Against Neurotoxicity Induced by Aluminum Chloride in Experimental Rats,https://doi.org/10.21608/enj.2023.301790
"Prevalence and Concentration of Lead (Pb) and Cadmium (Cd) in Kales (&amp;lt;i&amp;gt;Brassica oleracea&amp;lt;/i&amp;gt; Acephala) &amp; Spinach (&amp;lt;i&amp;gt;Spinacia oleracea&amp;lt;/i&amp;gt;) Sold at &amp;lt;i&amp;gt;Masaku&amp;lt;/i&amp;gt; County, Kenya",https://doi.org/10.11648/j.ijfsb.20200504.16
GROWTH AND ENERGY EFFICIENCY OF BROILERS FED DIFFERENT COMMERCIAL PREMIXES AT TWO DEVELOPMENTAL STAGES,https://doi.org/10.51791/njap.v26i1.2978
Performance of Broilers Starter Fed Diets Containing Varying Crude Protein Levels,https://doi.org/10.9734/ajravs/2019/v2i370
"Nutritional composition of cricket, Brachytrupes membranaceus (Drury, 1770) and selected animal source foods in Cross River State, Nigeria",https://doi.org/10.21203/rs.3.rs-3462894/v1
"Ecological Benefits of Participatory Watershed Management Practice in the Case of Chenetaly Watershed, Guagusa Shikudad &amp;lt;i&amp;gt;Woreda&amp;lt;/i&amp;gt;, Ethiopia",https://doi.org/10.11648/j.ss.20221102.11
The Effect of Market Operations on Drought Induced Livestock Mortality in North Horr Ward of Marsabit County of Kenya,https://doi.org/10.24940/theijhss/2022/v10/i4/hs2204-039
PROTOCOL: A systematic review of mobile device use in the primary school classroom and its impact on pupil literacy and numeracy attainment,https://doi.org/10.1002/cl2.1155
Prevalence of Hypertension and Diabetes Mellitus among Haemodialysis Patients at Elobied Haemodialysis Unit –West Sudan,https://doi.org/10.9734/jammr/2019/v29i330071
An update on tsé tsé flies and animal trypanosomiasis distribution and control in North Region of Cameroon: A scoping review,https://doi.org/10.54905/disssi/v24i73/e22s1021
Squamous Cancer of the Esophagus in Africa: A Causal Pathway Established,https://doi.org/10.31557/apjcb.2022.7.3.199-203
QUALITY ATTRIBUTES OF CONCENTRATED YOGURT (LABNEH) OF GOATS’ MILK FORMULATED WITH WHEY PROTEIN POWDER DURING STORAGE,https://doi.org/10.29121/granthaalayah.v8.i7.2020.679
Cerebrovascular Disease Mortality Trends in Brazil: An In-Depth Joinpoint Analysis,https://doi.org/10.7759/cureus.45845
"PROMOTING MEASURES FOR PREVENTING CONFLICTS BETWEEN FARMERS AND CATTLE HERDSMEN IN RURAL COMMUNITIES OF BENUE STATE, NIGERIA",https://doi.org/10.22159/ijags.2021.v9i2.40878
The Effect of Limestone Deposits as Calcium Source on the Performance of Broiler Chickens,https://doi.org/10.51791/njap.v39i1.2266
Prevalence and Risk Factors of East Coast Fever in the Copperbelt and Central Provinces of Zambia,https://doi.org/10.53974/unza.jabs.4.3.400
"Peer Review Report For: Comparing the acceptability of total diet replacement and food-based low energy diets for type 2 diabetes remission amongst South Asians: a public and patient involvement activity [version 2; peer review: 1 approved, 2 not approved]",https://doi.org/10.3310/nihropenres.14381.r28540
SWOT analysis of the models used by social enterprises in scaling effective refractive error coverage to achieve the 2030 in SIGHT in Kenya,https://doi.org/10.1038/s41598-024-54493-z
Roles of Agroforesty on Climate Resilient Green Economy of Ethiopia: Review,https://doi.org/10.7176/jees/9-4-03
Caractéristiques de l’élevage du canard de Barbarie dans les zones agro-écologiques du Sud-Bénin,https://doi.org/10.35759/jabs.145.3
AB1062 RENAL INVOLVEMENT IN SPONDYLOARTHRITIS,https://doi.org/10.1136/annrheumdis-2023-eular.1542
"VERNONIA AMYGDALINA LEAVES INCORPORATION INTO HIGH FAT DIET EXHIBITED HYPOGLYCEMIC, HEPATOPROTECTIVE, AND WEIGHT LOWERING EFFECTS IN MONOSODIUM GLUTAMATE INTOXICATED WISTAR RATS",https://doi.org/10.22270/ujpr.v9i2.1090
Mechanistic insights into inositol-mediated rumen function promotion and metabolic alteration using in vitro and in vivo models,https://doi.org/10.3389/fvets.2024.1359234
"Complementary feeding practices of mothers and caregivers of under-fives in Sokoto, North-Western Nigeria",https://doi.org/10.51658/abms.202232.10
Addressing the quality and scope of paediatric primary care in South Africa: Evaluating contextual impacts of the introduction of the Practical Approach to Care Kit for children (PACK Child),https://doi.org/10.21203/rs.2.18922/v3
A New Document of the Soterichos Archive from Cairo Museum Receipt for grass- price,https://doi.org/10.21608/ijaswa.2022.227148
"Assessment of agroforestry practices in Buno Bedele and Ilu Abba Bora zone of Oromia region, Ethiopia",https://doi.org/10.21203/rs.3.rs-2841634/v1
Prevalence of Escherichia coli in retail poultry feeds in Southeastern Nigeria,https://doi.org/10.31248/jasvm2023.363
The optimal combination of pastoral activities and wildlife conservation in the Serengeti ecosystem,https://doi.org/10.1111/nrm.12391
Potentials of Palm Wine as Probiotics and Organic Acids Source in Animal Nutrition,https://doi.org/10.3923/ajava.2023.44.56
Study of Expression of Autophagy Related Gene 5 (ATG5) in Egyptian Patients Newly Diagnosed with Acute Lymphoblastic Leukemia (ALL),https://doi.org/10.1093/qjmed/hcab100.066
Forced migration and pressure on agro-pastoral resources in the Far-North Region Cameroon.,https://doi.org/10.59147/asr8lrqo
Analysis of the genotype through interactions with the environment and dry matter yield stability of <i>Lablab purpureus</i> L. in midland of Guji zone.,https://doi.org/10.31220/agrirxiv.2023.00221
Effect of intercropping madumbe (Colocasia esculenta) and rice (Oryza sativa L.) on yield and land productivity under different irrigation water management techniques with effluent water,https://doi.org/10.17159//wsa/2020.v46.i2.8235
Twenty Years of Repair of Ventricular Septal Defects in Ghana.,
Ameliorative Potential of Elaeis Guineensis on the Histomorphology and Biochemical Status of Liver and Kidney in Wistar Rats Administered with Selected Narcotics,https://doi.org/10.4314/dujopas.v8i4b.7
Genetic Variability and Inter-relatedness of Agronomic Traits of Single Cross Hybrid Maize in Contrasting Soil Nitrogen-nutritional Conditions,https://doi.org/10.9734/ijpss/2019/v29i430147
Addressing the quality and scope of paediatric primary care in South Africa: Evaluating contextual impacts of the introduction of the Practical Approach to Care Kit for children (PACK Child),https://doi.org/10.21203/rs.2.18922/v2
"Surgical management practice of pelvic organ prolapse among Ethiopian gynecologists, 2021: a descriptive study",https://doi.org/10.1186/s12905-023-02818-x
PB1981: EFFICACY AND SAFETY OF DENOSUMAB IN PATIENTS WITH MULTIPLE MYELOMA,https://doi.org/10.1097/01.hs9.0000850760.69913.0b
Comparism of Biogas Production by Maize and Sorghum Staiks in Pankshin Local Government Area of Plateau State: Implication for Household Energy Supply,https://doi.org/10.51584/ijrias.2023.8718
Mineral and Vitamin Profiles of Chuck and Sirloin Cuts of Cattle in Ethiopia,https://doi.org/10.18805/ajdfr.drf-372
Growth performance of broiler starter chicks fed diets containing graded levels of soaked and boiled bambara nut (Vigna subterranean l. Verde) seed meal,https://doi.org/10.51791/njap.v47i5.1268
"Densities of a Perennial Invasive Tree, Acacia Cyclops, Decline in the 20 Years Since Inception of Biological Control with Two Seed-Reducing Agents, a Flower-Galling Midge and a Seed-Feeding Weevil",https://doi.org/10.2139/ssrn.4618374
Pemphigus foliaceus in Arabian oryx (<i>Oryx leucoryx</i>),https://doi.org/10.1177/03009858211030532
"Peer Review Report For: Comparing the acceptability of total diet replacement and food-based low energy diets for type 2 diabetes remission amongst South Asians: a public and patient involvement activity [version 4; peer review: 2 approved, 2 not approved]",https://doi.org/10.3310/nihropenres.14467.r28851
"Gross motor developmental delay and associated factors among under-five children attending public health facilities of Dessie city, Ethiopia",https://doi.org/10.1186/s12887-023-04461-9
"Assessment of dietary intake of Vitamin A-rich foods and associated factors among lactating mothers attending Lunga Lunga Health Centre, in Sinai slum, Nairobi County, Kenya",https://doi.org/10.18697/ajfand.122.22775
"Impact of cucurbit crop management techniques on the foraging behavior of honeybees and hoverflies in Morogoro, Tanzania",https://doi.org/10.1186/s12862-024-02202-9
"Peer Review Report For: Comparing the acceptability of total diet replacement and food-based low energy diets for type 2 diabetes remission amongst South Asians: a public and patient involvement activity [version 2; peer review: 1 approved, 2 not approved]",https://doi.org/10.3310/nihropenres.14381.r28497
The energy and nutrient intakes among patients with type 2 diabetes by gender and age groups,https://doi.org/10.26596/wn.202011245-56
The first Global Pneumonia Forum: recommendations in the time of coronavirus,https://doi.org/10.1016/s2214-109x(20)30125-x
"Influence of Bacterial Organic Selenium on Blood Parameters, Immune Response, Selenium Retention and Intestinal Morphology of Broiler Chickens",https://doi.org/10.21203/rs.2.23476/v2
"Hematological, serum biochemical and histopathological effects of selected herbs and combinations on Trypanosoma brucei infected West African dwarf sheep",https://doi.org/10.13057/biofar/f190102
Seminar In Engineering Management Letting The Course Follow The Topic,https://doi.org/10.18260/1-2--9765
Influence de l’association fourragère sur la productivité des pâturages aménagés dans les conditions pédoclimatiques de Kinshasa : Cas de la vallée de la Funa,https://doi.org/10.4314/rafea.v6i4.7
A salt production site at Gherla–Valea Sărată (Transylvania). Preliminary report,
"Existing Dairy Farming Technologies among Rural Women in Khwisero, Kakamega County, Kenya",https://doi.org/10.24940/ijird/2020/v9/i8/aug20016
Seropositivity and risk factors of Brucella infection in small ruminants that had history of recent abortion in the afar region of north-eastern Ethiopia,https://doi.org/10.21203/rs.3.rs-120166/v1
Applying Fmea To Software,https://doi.org/10.18260/1-2--14815
Développement d'un logiciel (3C-BIOVIS) pour la détermination de la disponibilité des ressources fourragères par une approche de modélisation et télédétection,https://doi.org/10.4314/mcd.v14i1.1
Effectiveness of blended learning versus lectures alone&amp;nbsp;on ECG analysis and interpretation by medical students,https://doi.org/10.21203/rs.3.rs-34482/v4
Analysis on crop-livestock and agro-pastoral farming system,https://doi.org/10.37446/jinagri/rsa/10.3.2023.1-21
"Farmer’s climate smart livestock production adoption and determinant factors in Hidebu Abote District, Central Ethiopia",https://doi.org/10.1038/s41598-024-59967-8
"Blood biochemical indices, growth performance and economic efficiency of growing native Baladi and crossbred calves under hot summer conditions",https://doi.org/10.1080/09291016.2018.1478620
"The effect of replacing maize with processed cassava (garri) on the performance, carcass characteristics and blood indices of broiler finisher birds",https://doi.org/10.4314/as.v16i2.7
Unilateral versus bilateral Pedicle Screw Fixation associated with interbody fusion in degenerative Lumbar spine diseases,https://doi.org/10.1093/qjmed/hcaa055
‘It’s about time’: policymakers’ and health practitioners’ perspectives on implementing fertility care in the Gambian health system,https://doi.org/10.1186/s12913-024-10701-0
Impact of maternal feed rationing during pregnancy on meat quality attributes of rabbit offspring,https://doi.org/10.2478/ats-2022-0011
Evaluation of The Weight and Sugar Level Upon Administration of Aqueous Extract of the Pulp of Annona muricata on Alloxan Induced Diabetic Adult Wistar,https://doi.org/10.19080/jcmah.2019.10.555793
75 AI-Enhanced Hematocrit Analysis: Revolutionizing rapid anemia detection in small ruminants,https://doi.org/10.1093/jas/skae019.025
Effets de la poudre d’os et de fumier de zébu sur la production de haricot (<i>Phaseolus vulgaris</i> L) sur les Hautes Terres malgaches,https://doi.org/10.4314/ijbcs.v14i6.20
"Duration of of Low-Temperature Storage, Clove Topping and Gibberellic Acid on Emergence, Yield and Yield Components of Garlic",https://doi.org/10.1155/2022/2998190
Role of Lactoferrin in Chronic Telgon Effluvium,https://doi.org/10.1093/qjmed/hcaa046.011
"Peer Review Report For: Comparing the acceptability of total diet replacement and food-based low energy diets for type 2 diabetes remission amongst South Asians: a public and patient involvement activity [version 4; peer review: 2 approved, 2 not approved]",https://doi.org/10.3310/nihropenres.14467.r28850
Knowledge of Colorectal Cancer Among Syrians: A Cross-Sectional Study,https://doi.org/10.5195/ijms.2022.1822
Strategies for better integrating nutrient supplementation and dietary diversity approaches for stunting reduction and improved nutrition outcomes: A Rwandan case study,https://doi.org/10.1111/dpr.12692
Working Parameters Optimization of Hydrolysis-acidogenesis reactor in two stage anaerobic digestion of slaughterhouse Wastewater for Biogas Production,https://doi.org/10.21203/rs.2.20690/v1
Teaching &amp; Learning Guide for: The Axiology of Theism: Problems and Prospects,https://doi.org/10.1111/phc3.12874
Seed Pelleting Technology to Tef [Eragrostis tef (Zucc.)] Improvements and Its Importance for Agronomic Practice: A Review,https://doi.org/10.7176/jnsr/11-24-01
A Concise Overview on Trypanosomiasis,https://doi.org/10.9734/bpi/nvbs/v10/15609d
Identification of quantitative trait loci associated with leaf rust resistance in rye by precision mapping,https://doi.org/10.1186/s12870-024-04960-6
Evaluating the Use of Crude and Synthetic Gossypol as Reproduction Bio-control Agents in Coptodon zillii and Oreochromis niloticus,https://doi.org/10.4194/aquast1461
Mind the gap in kidney care: translating what we know into what we do,https://doi.org/10.1016/j.kint.2023.12.003
"Prevalence and Antimicrobial Resistance of Campylobacter Species and Associated Factors Among Under-Five Children with Diarrhea at Randomly Selected Public Health Facilities in Mekelle, Tigray, Ethiopia",https://doi.org/10.2147/idr.s438370
"Effect of Nitrogen Fertilizer Rates on the Yield and Yield Components of Cotton (Gossypium hirsutum L.) Varieties in Metema and Tach-Armachiho Districts, North-Western Ethiopia",https://doi.org/10.21203/rs.3.rs-1500156/v2
I Cannot Treat Stupidity: The Function of Divination in Planning and Managing Life Crisis within the Dagbong Traditional Society in Northern Ghana,https://doi.org/10.4236/jss.2022.101032
Effect of pesticide contamination on mastitic syndrome: a realistic field study,https://doi.org/10.21608/ejah.2023.287818
"Performance of some broiler strains fed varying energy levles in wet season of semi-arid Sokoto, Nigeria",https://doi.org/10.3329/ralf.v5i1.36550
"The Influence of Organic Manures on Proximate Composition, Minerals, Anti-nutrients and Vitamins of Selected Legume Forage",https://doi.org/10.61090/aksuja.2024.004
Effects of Telfairia occidentalis and Ipomoea batatas on Biochemical and Antioxidant Assay of African Catfish (Clarias gariepinus),https://doi.org/10.4194/aquast1116
"Nesting success of Sharpe’s Longclaw (Macronyx sharpei Jackson, 1904) around the grasslands of lake Ol’bolossat Nyandarua, Kenya",https://doi.org/10.11609/jott.6762.14.1.20461-20468
Breeds vs Post-mortem Dressing Methods on Meat Quality and Microbial Assay of Mutton,https://doi.org/10.9734/jalsi/2022/v25i4595
Formulation and cost assessment of three protein lick block supplements in Adamawa State,https://doi.org/10.51791/njap.v49i3.3561
Performance and economic analysis of growing pigs fed diets supplemented with different multi-enzymes complexes,https://doi.org/10.51791/njap.v48i5.3215
How Do We Thrive?,https://doi.org/10.1017/9781009228503.001
Effect of Increasing Levels of Statin (Atorvastatin) on Carcass Characteristics and Meat Quality of Sokoto Red Goats,https://doi.org/10.9734/jalsi/2022/v25i7587
Effects of Organic and Inorganic Fertilizers on the Mineral and Protein Content of Amaranth (Amaranthus Hybridus),https://doi.org/10.2139/ssrn.4389274
Physiological Implications of Broiler Chickens Diet Fortified with Tiger Nuts (Cyperus esculentus),https://doi.org/10.3923/ijps.2021.39.42
Risk coping strategies of typical and entrepreneurial smallholder dairy farmers in Ethiopia,https://doi.org/10.1080/27685241.2024.2335375
SOCIAL ENTREPRENEURIAL SUPPORT AND ITS IMPACT ON SOCIAL ECONOMIC EMPOWERMENT OF HOUSEHOLDS,https://doi.org/10.47604/ijs.1041
"SORGHUM GRAIN AND STOVER NUTRIENT CONCENTRATIONS AS INFLUENCED BY TILLAGE, CROPPING SYSTEM AND SOIL AMENDMENT",https://doi.org/10.35410/ijaeb.2021.5637
"The Influence of Organic Manures on Proximate Composition, Minerals, Anti-nutrients and Vitamins of Selected Legume Forage",https://doi.org/10.61090/aksuja.2024.006
"Peer Review Report For: Comparing the acceptability of total diet replacement and food-based low energy diets for type 2 diabetes remission amongst South Asians: a public and patient involvement activity [version 3; peer review: 1 approved, 2 not approved]",https://doi.org/10.3310/nihropenres.14396.r28585
The Study of the Duration of Management of a Malnourished Child using Cow Milk,https://doi.org/10.33140/anfs.07.03.03
Effect of Prebiotics and Probiotics as natural growth promoters in broiler chicks,https://doi.org/10.51791/njap.v35i1.1109
Hungry Rice-based Biscuits: Effects on Some Biochemical Indices of Alloxan- induced Diabetic Adult Male Wistar Rats,https://doi.org/10.2174/1573401316999200723121041
Study of Expression of Autophagy Related Gene 5 (ATG5) in Egyptian Patients Newly Diagnosed with Acute Lymphoblastic Leukemia (ALL),https://doi.org/10.1093/qjmed/hcab100.066
AGRONOMIC EVALUATION OF TWO PASSION FRUIT GENOTYPES IN CONTAINERS (MEGA-POT) PREDICTED CORRESPONDING PERFORMANCES UNDER FIELD CONDITIONS,https://doi.org/10.56369/tsaes.2675
Using geospatial models to map zero-dose children: factors associated with zero-dose vaccination status before and after a mass measles and rubella vaccination campaign,https://doi.org/10.1101/2021.09.16.21263705
Sap Flow Dynamics and Responses to Grazing and Seasonal Changes in Soil Moisture for Acacia Ancistroclada and Comberatum Molle in a Kenyan Savanna,https://doi.org/10.21203/rs.3.rs-48464/v1
"The Nutritional Care and Feeding Behavior of an Adult Female Lion (Panthera Leo) in Mvog-Betsi Zoo in Yaounde, Centre Region, Cameroon",https://doi.org/10.23880/izab-16000247
Niche Distinctions: Resources Versus Risks,https://doi.org/10.1017/9781108961646.017
Using a Systems Approach to Explore the Mechanisms of Interaction Between Severe Covid-19 and Its Coronary Heart Disease Complications,https://doi.org/10.3389/fcvm.2022.737592
Perceptions and Implications of Herdsmen and Farmer's Bloody Clashes on Sustainability and Economic Growth in Nigeria: Investigative Journalism Approach,https://doi.org/10.33258/economit.v2i3.747
Impact of nutritional sovereignty of red meat on water consumption in the agricultural sector,https://doi.org/10.5897/ajar2023.16577
How Do We Thrive?,https://doi.org/10.1017/9781009228503.001
Effects of breeds and seaon on semen quality and fertility pf bucks in a humid tropical environment.,https://doi.org/10.51791/njap.v32i2.1317
Impacts of Climate Change on Livestock Productivity and Adaptation Strategies among Smallholder Farmers in Ethiopia: A Review on Climate Smart Livestock Production,https://doi.org/10.36348/merjem.2024.v04i03.002
Unveiling the Secrets of Big Data Projects: Harnessing Machine Learning Algorithms and Maturity Domains to Predict Success,https://doi.org/10.28945/5352
"Peer Review Report For: Comparing the acceptability of total diet replacement and food-based low energy diets for type 2 diabetes remission amongst South Asians: a public and patient involvement activity [version 4; peer review: 2 approved, 2 not approved]",https://doi.org/10.3310/nihropenres.14467.r28850
"Nutritional Value, Fermentation Characteristics and In Vitro Degradability of Whole Wheat Hay Harvested at Three Stages of Maturity",https://doi.org/10.3390/ani12111466
"Haematological and serum biochemical indices of broiler chickens fed sorghum SK- 5912 ( , L. Moench) variety as a replacement for maize",https://doi.org/10.51791/njap.v45i3.408
A Field Study on the Relationship between the Emerging Corona Virus (Covid-19) and Nutrition of some Recovered People (A Comparative Study).,https://doi.org/10.21608/ejnh.2023.283073
"Prevalence, Management and Outcomes of Enterocutaneous Fistulas in Buea Regional Hospital and Laquintinie Hospital of Douala. A Five Years Retrospective Study",https://doi.org/10.4236/ss.2023.141003
Author response: Preexisting memory CD4 T cells in naïve individuals confer robust immunity upon hepatitis B vaccination,https://doi.org/10.7554/elife.68388.sa2
"“I wasn’t sure it would work. I was just trying”: an ethnographic study on the choice of abortion methods among young women in Kilifi County, Kenya, and Atlantique Department, Benin",https://doi.org/10.1186/s12978-023-01720-x
In-vitro gas production kinetics and methane emission potential of selected indigenous legume fodder tree and shrubs in the semi-humid condition of the southern Ethiopia,https://doi.org/10.21203/rs.3.rs-2019490/v1
"An Outbreak of Burkholderia Cepacia Septicemia in Neonatal Intensive Care Unit of a Tertiary Care Hospital, Peshawar",https://doi.org/10.21203/rs.3.rs-930491/v1
Growth and laying performance of quail (coturnix coturnix japonica) under single phase feeding in Guinea savannah zone of Nigeria,https://doi.org/10.51791/njap.v50i3.4036
Comparative in vitro evaluation of five Commelina forage species on ruminal fermentation and methanogenesis,https://doi.org/10.1016/j.heliyon.2023.e22769
Caractérisation de la pisciculture dans la région du Poro (Nord de la Côte d’Ivoire),https://doi.org/10.4314/ijbcs.v15i3.11
"Hematology and Serum biochemistry of Broiler Chickens Fed Red Sorghum (Sorghum bicolor (L.) Moench) Based Diets supplemented with Complex Enzyme (Kingzyme®) in Girei, Adamawa State, Nigeria",https://doi.org/10.37745/bjmas.2022.0284
"Fodder Trees: Their Importance, Identification, Leaf Biomass Yield and Nutritional Value in Essera District, Dawuro Zone, Southwest Ethiopia",https://doi.org/10.2139/ssrn.4539960
Effect of Increasing Levels of Statin (Atorvastatin) on Carcass Characteristics and Meat Quality of Sokoto Red Goats,https://doi.org/10.9734/jalsi/2022/v25i7587
Every breath counts in Nigeria: A coalition to accelerate reductions in child pneumonia deaths,https://doi.org/10.1002/ppul.24710
807. Inclusion of average rainfall in genetic evaluation of SA Holsteins to mitigate genotype by environment interaction,https://doi.org/10.3920/978-90-8686-940-4_807
"Physicochemical and Biological Characterization of Opuntia ficus-indica (L.) Mill. Seed Oil Collected from The Bordj Bou Arreridj Region, Algerian Highlands",https://doi.org/10.18805/lrf-759
Determining Appropriate Numbers and Times of Daily Measurements Using GreenFeed System to Estimate Ruminal Methane Emission of Meat Goats,https://doi.org/10.3390/ani14060835
